26725	1225	inspiring or	2
25362	1159	thoughtful and unflinching	3
4865	187	deal	2
890	33	is the first computer-generated feature cartoon to feel like other movies	3
5251	208	insights	2
17139	744	Wilder	2
16325	703	current	2
13337	573	giant	2
28231	1299	fatal for a film that relies on personal relationships	1
17110	743	With all the sympathy	2
17504	759	a schlocky creature	1
14731	635	has been a string of ensemble cast romances recently	2
19792	873	`` Gangs ''	2
1930	71	say something	2
4342	165	a sudden turn and devolves	1
19694	868	enhances	2
19983	886	peels layers from this character that may well not have existed on paper .	3
20119	893	Chesterton and	2
16523	710	get through this interminable , shapeless documentary about the swinging subculture	0
17932	780	is a great deal of fun	4
23303	1056	wonderful performances	3
1153	42	playing his usual bad boy weirdo role	2
8404	349	first-time	2
25485	1166	, resentful Betty and the manipulative yet needy Margot are front and center .	2
15348	657	the intoxicating fumes	3
664	24	occurs	2
13831	595	Middle Eastern world politics	3
20308	906	They 're back	2
12064	517	education	2
26391	1210	made-for-TV	1
18530	812	work out	2
10694	453	would have saved this film a world of hurt	1
22681	1026	romp of a film	3
15236	654	had the inclination to make the most sincere and artful movie in which Adam Sandler will probably ever appear	3
18576	816	inform and	2
8069	332	featured	2
10914	465	blithe	2
143	4	of a Shakespearean tragedy or a juicy soap opera	2
3776	143	its emotions	2
11533	497	hope and despair	2
17107	742	's just too too much	2
17945	781	're all naughty	2
4896	190	old	2
5364	214	off-putting	1
946	35	Cattaneo	2
8234	341	as nicely	2
7152	291	Lynch	2
4194	159	As a feature-length film , it wears out its welcome as tryingly as the title character .	1
10567	447	The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge	2
6851	275	moves away from Solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries	2
1259	47	As tricky and satisfying as any of David	3
9034	377	E.T.	2
23736	1079	may be wondering what all that jazz was about `` Chicago '' in 2002	2
23603	1070	denuded	3
368	14	has	2
15493	664	an obvious rapport with her actors and	3
15755	676	the cake	2
5655	224	, for instance , good things happen to bad people	2
16734	722	Zelda 's ultimate fate	2
9464	393	Ritchie	2
27604	1268	Aspires to the cracked lunacy of The Adventures of Buckaroo Banzai , but thanks to an astonishingly witless script	1
26092	1194	too many scenes toward the end that should move quickly	1
25163	1150	by the way	2
11886	510	-- a high-tech tux that transforms its wearer into a superman	2
24965	1137	a noble end can justify evil means	2
8581	355	Too clever by about nine-tenths .	3
18518	812	even though their story is predictable , you 'll want things to work out	3
20612	920	uncomfortable movie	1
5058	198	You get the impression that writer and director Burr Steers knows the territory ... but	2
731	27	clearly	2
7575	307	earnest emotional core	3
6207	246	America , history and the awkwardness of human life	2
29967	1389	buzz	2
5875	234	to doze	2
28150	1293	its momentum	2
8713	363	redundant , sloppy	0
21102	944	all that ;	2
18196	793	the more daring and surprising American movies of the year	3
21669	969	something happens to send you off in different direction .	2
19370	851	slack complacency	0
26155	1199	from seeing former nymphette Juliette Lewis playing a salt-of-the-earth mommy named Minnie and watching Slim travel incognito in a ridiculous wig no respectable Halloween costume shop would ever try to sell	1
28168	1294	plays like a powerful 1957 drama we 've somehow never seen before	4
18527	812	want things to work out	2
22568	1020	knows everything and answers all questions , is visually smart , cleverly written , and nicely	4
24480	1113	into gear	2
18800	826	A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .	3
16479	709	makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart	3
9938	416	his performance if nothing else	2
21651	969	you , just when you 're ready to hate one character , or really sympathize with another character	2
18443	809	liked	3
11883	510	is really	2
13603	583	a hot sake half-sleep	1
11067	472	funny stuff	3
20084	891	most politically audacious films	3
15179	653	The beautiful , unusual music is this film 's chief draw , but its dreaminess may lull you to sleep .	2
802	29	the structure	2
27049	1243	forcefully quirky tone	2
10404	437	Blair	2
3859	147	a scruffy Giannini	2
24180	1099	nonstop artifice	2
11386	489	stamp	2
28308	1305	to keep things interesting	3
16329	703	is great fun , full of the kind of energy it 's documenting .	4
13272	570	in the tiny revelations of real life	2
4811	183	Heist	2
870	32	aims for poetry	2
3474	129	brilliant gag	3
29648	1374	try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching	3
12379	530	a powerful sequel	4
26252	1202	tragic undertones	2
25750	1176	makes it a comic book with soul	3
6341	252	recognized as the man who bilked unsuspecting moviegoers	1
1580	59	way	2
18868	828	is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''	0
7819	318	thought and storytelling	2
24671	1123	romantic trifle	2
15268	655	Joel Silver and Robert Zemeckis	2
10155	426	has some special qualities and the soulful gravity of Crudup 's anchoring performance	3
8212	340	mends	2
28381	1312	Washington 's -RRB-	2
15272	655	and Robert Zemeckis	2
26245	1202	laden	2
7972	324	treatment	2
8757	365	comic possibilities	3
28561	1319	The Sum of All Fears	2
24682	1125	A buoyant romantic comedy about friendship , love , and the truth that we 're all in this together .	3
22672	1026	should take pleasure in this crazed	2
11207	482	homage pokepie hat , but as a character he 's dry	1
14291	616	an insultingly inept and artificial examination of grief and	0
10123	425	of exhibitionism	2
16455	708	contrived plotting , stereotyped characters and Woo 's over-the-top instincts as a director	1
18987	833	held hostage by generic scripts that seek to remake Sleepless in Seattle again and again	2
12001	515	with its own cuteness	3
7973	325	See it .	4
16094	692	border collie	2
3316	125	narcissistic	1
9774	406	like a 95-minute commercial for NBA properties	1
8542	353	introduces	3
9245	386	when are they like humans , only hairier	2
18383	803	effecting change	3
21848	978	Club	2
6088	243	the life out	2
9609	400	create an engaging story that keeps you guessing at almost every turn	4
2361	90	actress	2
16169	697	cherished	3
17523	759	hence	2
15027	646	, while it may not rival the filmmaker 's period pieces ,	2
28644	1325	Enriched by a strong and unforced supporting cast	3
16248	701	sane and healthy	3
7857	320	created a substantive movie out of several cliched movie structures : the road movie , the coming-of-age movie , and the teenage sex comedy	3
6745	270	photographed and	2
26872	1232	pitch-perfect	3
23716	1077	Tosca	2
18594	817	see the darker side of what 's going on with young TV actors	2
534	19	Wild	3
2291	87	technical proficiency	3
6035	240	publicity	2
18125	790	far between	2
21522	963	infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own	3
161	5	self-glorification and	1
16140	695	Nearly every attempt at humor here is DOA .	0
10802	459	this somber cop drama	2
3420	128	Keenly observed	2
3764	143	gets the details of its time frame right	2
21969	984	never cuts corners .	3
24061	1094	its Hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick	3
16787	725	better , but it coulda	3
8669	360	Scratch ''	2
1114	41	powers	2
16122	693	genre offering	2
1976	74	of rot and hack	1
5874	234	urge	2
6468	257	a former Gong Show addict	2
3348	126	If Mostly Martha is mostly unsurprising	2
12819	552	While the story is better-focused than the incomprehensible Anne Rice novel it 's based upon	2
2521	97	Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
10790	458	feeling any of it	2
17232	748	depth or	2
21542	963	in the process created a masterful work of art of their own	3
16302	702	concerned	2
13323	573	to do it	2
20684	923	it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity	4
2020	77	is that the bulk of the movie centers on the wrong character .	2
18802	826	remarkably alluring film	4
14277	615	Unfortunately the story and the actors are served with a hack script .	1
19218	842	five hours long	1
21110	945	is Nicholson 's goofy , heartfelt , mesmerizing King Lear	3
20676	923	Rouge	2
22094	990	stomach	2
9028	377	after its first release	2
14201	612	due	2
18519	812	even though their story is predictable	2
18472	810	a better satiric target	1
12366	528	you what to do	2
24881	1134	for its stylistic austerity and forcefulness	3
12739	548	history course	2
9041	377	the most wondrous	2
720	26	pep	2
29301	1359	With three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it 's enough to make you wish Jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .	2
25205	1152	were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic	2
7042	282	that tries to be smart	1
22137	993	is a dim-witted pairing of teen-speak and animal gibberish	0
29883	1385	like an extreme action-packed film with a hint of humor	3
1796	66	PG-13 rating	2
7682	310	for sex in the movies look like cheap hysterics	0
8088	332	's ice cold	2
12058	517	knowledge , education , and the	2
9463	393	Guy	2
16480	709	makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but	3
10748	457	Sweet Home Alabama is n't going to win any Academy Awards , but this date-night diversion will definitely win some hearts	3
19089	837	the intelligence	2
425	16	A welcome relief from baseball movies that try too hard to be mythic	3
29866	1384	like the imaginary sport it projects onto the screen -- loud , violent and mindless	0
19339	849	a Red Bridge	2
28147	1293	flattening its momentum with about an hour	1
29144	1349	is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged	1
19366	851	disguise the slack complacency of -LRB- Godard 's -RRB- vision	1
19438	852	landmark	3
22661	1026	welcomes a dash of the avant-garde fused with their humor	4
29107	1347	, he has actually bothered to construct a real story this time .	2
25114	1148	tougher time	2
723	26	indecipherable	2
6634	264	that Freundlich	2
2906	111	do n't believe , and	2
1376	51	TV-movie	2
20724	924	unconditional	3
8373	348	well , it 's probably not accurate to call it a movie	1
13780	594	stunning images and effects	4
5926	236	outpaces its contemporaries	2
10086	423	bizarre , implausible	1
12356	528	following your dream	3
1227	46	the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling -LRB- though no less horrifying for it -RRB-	4
16941	734	to show	2
23424	1062	could be	2
17320	752	to squeeze the action and our emotions into the all-too-familiar dramatic arc of the Holocaust escape story	3
28897	1339	shocking	2
24789	1130	the perspective	2
25681	1173	it is to win over the two-drink-minimum crowd	2
27892	1281	-- sometimes amusedly , sometimes impatiently --	2
19708	869	Jonze	2
19433	852	to change his landmark poem to	2
8772	365	and prom dates	2
13895	598	remember the last time I saw a movie where I wanted so badly for the protagonist to fail	1
21115	945	, heartfelt , mesmerizing King Lear	3
14751	635	apart by forming a chain of relationships that come full circle to end on a positive -LRB- if tragic -RRB- note	3
23269	1054	some good laughs	3
22315	1004	it is n't particularly funny	1
20284	904	Every sequel you skip will be two hours gained .	0
6366	253	pervasive , and unknown threat	2
1059	39	judge	2
15620	669	even its target audience talked all the way through it	1
29972	1390	Like any good romance , Son of the Bride , proves it 's never too late to learn .	3
28720	1330	a serious drama	3
23762	1080	marginal	1
16108	693	ought	2
24027	1090	beers	2
15055	647	as if it were a series of Bible parables and not an actual story	2
13801	595	Payami 's	2
22111	991	like a hippopotamus ballerina	2
24732	1127	buzz-obsessed	1
2486	95	the number	2
13814	595	charming and evoking little ditty	4
3364	126	, even delectable	3
19396	851	the tinny self-righteousness of his voice	1
20260	902	Distances you by throwing out so many red herrings , so many false scares ,	1
21407	957	is perhaps too effective in creating an atmosphere of dust-caked stagnation and	1
251	9	does n't leave you with much	1
9738	405	`` Barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .	3
16088	692	The huskies are beautiful	3
24708	1126	vivid performances	4
15331	657	consumed by lust and love and	2
26180	1199	incognito	2
352	12	just	2
24921	1136	lightness and	2
1323	49	while peppering the pages with memorable zingers	3
8194	339	stand-up magic	3
4204	159	wears	1
23297	1056	delightfully unpredictable , hilarious	4
19078	836	holiday season	2
29616	1373	are now	2
16837	729	for that matter	2
6839	274	small and	2
25262	1154	looks like a made-for-home-video quickie .	1
17883	777	dance and	2
4918	191	are the real stars of Reign of Fire	2
19355	851	The beautiful images and solemn words can not disguise the slack complacency of -LRB- Godard 's -RRB- vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .	1
482	18	dizzily	2
24286	1103	impact	2
4249	161	in your head	2
6997	280	all the actors	2
5016	195	memories and emotions	2
728	27	A film	2
15802	678	for one of the most purely enjoyable and satisfying evenings at the movies I 've had in a while	4
27804	1277	A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her .	0
15931	683	killing	2
29473	1365	like having an old friend for dinner '	3
13779	594	of stunning images and effects	4
27055	1243	its limited welcome	2
10547	445	is a hoot	3
17913	779	runs out	2
24880	1134	notable	3
1842	68	's like a drive-by	1
17314	752	intentions	2
476	18	a less dizzily gorgeous companion to Mr.	2
5406	216	if the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement	2
22416	1011	a weak script	0
3621	135	efforts	2
2943	112	Lawrence 's	2
11352	488	Joan	2
6358	253	a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense	3
17450	756	keep you from shifting in your chair too often	2
21837	977	the supporting ones	2
24570	1119	very concept	2
8886	370	a movie with depth	3
11261	484	over the years	2
2863	109	quiet power	3
9957	417	with his family	2
9019	376	honesty and respect	3
9275	387	of an interesting meditation on the ethereal nature of the internet and the otherworldly energies	3
6636	264	bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .	1
10065	423	to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
19008	834	Fast and funny ,	3
28514	1318	for the most creative mayhem in a brief amount of time	3
29569	1370	in the ease with which it integrates thoughtfulness and pasta-fagioli comedy	3
455	16	ultimately winning story	4
8073	332	red hot	3
20660	922	that it can not even be dubbed hedonistic .	1
27115	1248	poorly written , murky and weakly acted	0
29485	1366	nails Sy 's queasy infatuation and overall strangeness	1
10416	438	most remarkable	4
13686	589	evoke a Japan bustling	2
16186	699	Too bland and	0
3792	144	sentimentality	2
22222	997	comedic moment	2
5717	227	It 's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .	0
25483	1166	the guarded	2
5125	201	-- and it is n't that funny .	1
11368	488	because present standards allow for plenty of nudity	2
26103	1195	niblet	2
12251	524	on and on	2
16494	709	$ 1.8 million charmer	3
15159	652	are simply dazzling , particularly Balk , who 's finally been given a part worthy of her considerable talents .	4
24562	1118	Anemic , pretentious .	1
29702	1375	the era	2
3826	146	the world of his film	2
14986	644	Beck 's next project	2
10186	427	then again , subtlety has never been his trademark	1
9613	400	engaging story	3
10370	436	stagey	2
26262	1203	the most positive comment we can make	3
5357	213	who cares ?	1
27949	1283	Tunisian	2
19225	843	say nothing of boring .	2
27733	1273	becomes more and more frustrating as the film goes on .	0
24976	1138	cornball sequel	1
4277	162	summer diversion	2
16423	706	subtle , and resonant	3
13199	567	so integrated with the story	3
29396	1361	switch bodies	2
11377	488	nudity	1
24076	1094	, the basic plot of `` Lilo '' could have been pulled from a tear-stained vintage Shirley Temple script .	3
4729	181	The punch lines that miss , unfortunately , outnumber the hits by three-to-one .	1
27289	1254	the grave '' framework	2
23479	1064	to attract and sustain an older crowd	2
1953	72	wondering about the characters ' lives	2
7455	303	Beating	2
28313	1306	you answered yes , by all means	2
4237	161	alone could force you to scratch a hole in your head .	1
27585	1267	have worked against the maker 's minimalist intent	2
24640	1122	does n't so much phone in his performance as fax it	1
9320	388	multilayered and sympathetic	3
28182	1295	ART FILM	3
8893	370	lacked	1
6671	266	stylized with a touch of John Woo bullet ballet .	3
1892	70	two	2
1113	41	freakish	3
1281	48	I 'm sure the filmmaker would disagree , but , honestly , I do n't see the point .	1
11200	482	look classy in a '60s	2
1334	50	Bloody Sunday	2
28176	1294	've somehow never seen before	2
27291	1254	grave	1
3623	135	toward	2
16711	721	more harmless pranksters	2
11384	489	directorial stamp	2
27399	1258	see `` Simone , '' and	2
8489	352	a relationship like Holly and Marina 's could survive the hothouse emotions of teendom	3
5912	236	Narc	1
24325	1106	sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions	3
27138	1249	C.H.O. Cho	2
26912	1234	acumen	3
9910	415	Kouyate	2
1980	74	hack	1
27031	1242	small-scale	2
18929	831	'50s sociology ,	2
16708	721	are more harmless pranksters than political activists .	1
10967	467	brushes	3
5305	210	ruthlessly	2
22611	1022	murder mystery	2
5759	228	rent the original and	2
8189	338	quite	2
24016	1090	watching an Alfred Hitchcock movie	2
21308	952	for broke	2
25544	1168	I wo n't argue with anyone who calls ` Slackers ' dumb , insulting , or childish ... but I laughed so much that I did n't mind	2
11742	506	Innocuous	2
23063	1044	skies	2
18058	787	be a worthy substitute for naughty children 's stockings	2
14110	608	Germany 's	2
5311	210	of staring into an open wound	2
12143	519	makes it all the more compelling	3
8347	346	some kind of goofy grandeur	3
24241	1102	required	2
21236	950	satisfyingly unsettling ride	3
7286	297	occasionally horrifying but often inspiring	3
1971	73	absorbing	3
12229	523	recommended as an engrossing story about a horrifying historical event and the elements which contributed to it .	3
11459	493	raw	2
9097	380	` Memento '	2
19440	852	Do Not Go Gentle Into That Good Theatre . '	1
9727	404	like having two guys yelling in your face for two hours	1
26844	1232	Blisteringly rude , scarily funny , sorrowfully sympathetic to the damage it surveys , the film has in Kieran Culkin a pitch-perfect Holden .	4
7664	310	so intimate and sensual and funny	4
5846	233	the bottom tier of blaxploitation flicks	1
7633	309	its position	3
2817	108	the only way	2
23461	1064	batting	2
5640	224	a bland , surfacey way	1
17963	783	this story	2
28777	1334	run-of-the-mill revulsion	0
28780	1334	extreme unease	1
24898	1135	to figure the depth of these two literary figures , and even the times in which they lived	3
19875	879	A fifty car pileup	1
10662	452	$ 50-million US budget	2
14503	625	because the villain could n't pick the lint off Borg Queen Alice Krige 's cape ; and finishes half a parsec -LRB- a nose -RRB- ahead of Generations	1
8321	345	raises the film above anything Sandler 's been attached to before	3
10894	464	feel realistic .	3
15333	657	consumed	2
1273	47	airless cinematic shell games .	1
27751	1274	vulgarity , sex scenes , and	1
4791	183	flash	2
13646	585	Kjell Bjarne	2
29018	1344	, Haynes makes us see familiar issues , like racism and homophobia , in a fresh way .	2
25227	1152	massive	2
21033	940	Ya-Ya Sisterhood	2
7528	306	A late-night cable sexploitation romp masquerading as a thriller about the ruthless social order that governs college cliques .	2
20562	918	the making	2
28580	1320	diverse political perspectives	2
10837	460	the story and	2
21616	967	There 's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .	1
26166	1199	a salt-of-the-earth mommy named Minnie	2
27489	1263	in its recycled aspects , implausibility , and sags in pace	0
7075	285	as sharp as the original	3
5011	195	might inadvertently	2
5899	236	big stars and high production values are standard procedure	3
23016	1042	realism and magic realism	2
11775	507	material realm	3
7440	302	into the proceedings	2
17033	739	, a middle-aged romance pairing Clayburgh and Tambor sounds promising	2
12816	551	roughage	1
5071	198	the territory	2
16616	716	Rice 's second installment	2
5045	197	'd probably	2
2937	112	the one-sided theme	1
23948	1087	into a pious , preachy soap opera	1
17701	765	any day	2
8458	351	true light	3
20812	929	is trash	0
22904	1036	give themselves a better lot in life	2
18097	789	some of its repartee	2
4814	184	aims to be funny , uplifting and moving , sometimes all at once .	4
10237	430	of Quentin Tarantino 's climactic shootout	2
8891	370	who lacked any	2
29481	1365	dinner	2
11141	478	will either	2
1429	52	attempts	2
28326	1307	in enough clever and unexpected	3
13398	577	We started to wonder if ... some unpaid intern had just typed ` Chris Rock , ' ` Anthony Hopkins ' and ` terrorists ' into some Univac-like script machine .	0
20501	915	should keep you reasonably entertained .	3
14393	620	canny	2
2712	103	-LRB- and ultimately the victim -RRB-	2
1311	49	tackled a meaty subject	3
23777	1080	chasing	2
7402	301	's no indication	2
18203	794	Thin period piece	1
1389	51	the celebrated Irish playwright , poet and drinker	2
18772	824	's far from fresh-squeezed	1
26334	1206	The cast is spot on and	3
4015	152	law	2
26946	1237	promise by Georgian-Israeli director Dover Kosashvili .	2
3602	134	are there Tolstoy groupies out there	2
5111	200	navigates	2
9147	381	is possible	2
19962	885	's neither too erotic nor very thrilling	2
15216	654	I was , by its moods , and by its subtly transformed star	2
24843	1133	the way Chekhov is funny -RRB-	2
22688	1027	indulges	2
11129	478	so-so	2
17545	760	startling story	3
12743	549	Crush	2
23602	1070	denuded urban living	2
28844	1337	are fantastic	4
22741	1030	feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a Spielberg trademark .	3
7729	314	Ultimately , clarity matters , both in breaking codes and making movies .	2
27974	1284	mishmash that careens from dark satire to cartoonish slapstick	1
11557	497	many of us live	2
18418	806	resurrection too many .	2
11317	487	drop	2
16047	689	puts flimsy flicks	2
18543	814	around to capture the chaos of France in the 1790 's	3
20849	930	He 's the con , and you 're just the mark	2
15249	654	in which Adam Sandler will probably ever appear	2
7024	281	a scummy ripoff of David Cronenberg 's brilliant ` Videodrome	0
13734	591	directorial debut	2
19864	878	a powerful , naturally dramatic piece of low-budget filmmaking	4
4379	165	, deeply unsettling experience	1
19061	836	rate as the most magical and most fun family fare of this or any recent holiday season	4
12171	520	hoped to be	2
6596	262	through the movie	2
8680	361	flashy twists	3
21910	979	, it drags	1
5119	200	pomposity	1
21159	947	a very funny , heartwarming film	4
12183	521	visual wit	2
6753	270	riveting set pieces	3
21	1	is	2
22811	1032	fragile	2
19296	847	Chan has done in the United States	3
3644	137	Intriguing and downright intoxicating	4
16061	690	show it	2
21101	944	all that ; the boobs are fantasti	2
24006	1090	Watching a Brian DePalma movie	2
28643	1325	Enriched by a strong and unforced supporting cast .	4
14444	622	extraordinary intelligence and originality	4
29658	1374	satire and unabashed sweetness	3
3326	125	relationships	2
12498	536	emerges	2
27158	1250	near the end	2
19559	859	An unintentionally	2
25347	1158	a bad sign in a thriller when you instantly know whodunit	1
25348	1158	a bad sign	1
11371	488	standards	2
24405	1109	or bewildered	2
10698	453	a world of hurt	1
11830	509	a part of its grand locations	3
14040	604	mechanical	2
27630	1268	ends up more like The Adventures of Ford Fairlane	2
27852	1279	book-on-tape	1
5719	227	's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002	0
17404	755	shows he 's back in form , with an astoundingly rich film .	3
24411	1109	artsy and	3
10357	435	cheered at just that	3
12499	536	using a plot that could have come from an animated-movie screenwriting textbook	1
1670	62	in history	2
12126	519	Renaissance Spain , and the fact	2
21905	979	furious	1
6129	244	's difficult	2
1952	72	wondering about the characters ' lives after the clever credits roll	3
6450	256	A breezy blend of art , history , esoteric musings and philosophy	3
11190	481	any life	2
6961	279	just such a dungpile	0
11550	497	expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness	1
5639	224	a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people	0
7582	307	of accessibility	2
9862	412	through this film	3
82	3	Even fans of Ismail Merchant 's work , I suspect , would have a hard time sitting through this one .	1
13668	587	Not just unlikable .	1
5659	224	, good things happen to bad people	2
10509	443	outing	2
5696	226	that should 've been so much more even if it was only made for teenage boys and wrestling fans	1
26067	1194	handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly .	1
20012	887	for whom political expedience became a deadly foreign policy	2
5539	219	romantic-comedy duds	0
15095	649	terrible movie	1
24247	1102	Peter Kosminsky never get the audience to break through the wall her character erects	1
13373	575	Mr. Shyamalan	2
28225	1299	any real raw emotion ,	2
23007	1042	A baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise	1
29344	1359	all these distortions	1
10727	455	a deliberately unsteady mixture of stylistic elements	3
28603	1322	You can taste it , but	2
14833	638	the none-too-original premise	1
16322	703	old schoolers	2
7653	310	Zaza 's	2
8015	328	a film that is n't this painfully forced , false and fabricated	2
21382	955	marching	2
12065	517	affects of cultural and geographical displacement .	3
16089	692	The huskies	2
24826	1133	... is funny in the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality .	4
10647	451	seem to get anywhere near the story 's center	1
20643	921	spits	2
13126	564	of growing up	2
582	22	this sense	2
14073	605	hubristic	2
318	12	Oedekerk 's realization	2
1661	62	arriving at a particularly dark moment in history	2
23261	1054	manage to squeeze out some good laughs but not enough to make this silly con job sing	2
9828	409	1972	2
10020	421	lump	2
15408	659	's badder than bad	0
18912	830	a doggie winks .	2
13145	565	the best kind	4
4315	163	running	2
16243	701	enough to become comparatively sane and healthy	3
15047	647	Janszen	2
14257	614	the difficulty	2
21179	948	indie tatters and self-conscious seams	1
948	35	should have followed the runaway success of his first film , The Full Monty , with something different	2
21537	963	the titular character 's paintings	2
7651	310	Judith	2
153	4	juicy	3
26332	1206	The cast is spot on and the mood is laid back .	3
1503	54	silly rather than	1
788	29	The latest	2
24914	1135	lived	2
15023	646	benevolent	2
27264	1253	stunning architecture	2
17148	744	built-in	2
2686	103	an epic ,	2
10187	427	then again	2
2195	83	The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
25468	1165	, he 's not making fun of these people ,	2
24439	1111	from the director , Charles Stone III	2
8653	360	Those moviegoers who would automatically bypass a hip-hop documentary	3
9475	394	feel-good , follow-your-dream Hollywood fantasies	2
24139	1097	-- and in each other	2
15394	658	imagined glory	2
28999	1343	meet them	2
8222	341	, ` Garth ' has n't progressed as nicely as ` Wayne . '	2
254	9	n't	2
6077	243	At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had , Godfrey Reggio 's career shines like a lonely beacon .	3
12037	517	An intelligent , multi-layered and profoundly humanist -LRB- not to mention gently political -RRB- meditation	3
107	3	a hard time	1
5675	225	the experience of staring at a blank screen	0
22556	1020	future-world	3
15717	675	makes a valiant effort to understand everyone 's point of view	3
26775	1229	heist flick	2
29456	1364	floating in their cabins	2
17669	765	your vintage wines	2
14707	633	too stagy	1
11143	478	improve the film for you	2
21654	969	just when	2
12808	551	movie moment gems	4
9873	412	big box	2
7444	302	an enjoyable 100 minutes in a movie theater	4
1942	72	has made a movie that will leave you wondering about the characters ' lives after the clever credits roll .	3
9947	417	is gripping ,	2
27080	1245	gives his best screen performance with an oddly winning portrayal of one of life 's ultimate losers .	3
12475	535	the answer	2
13569	582	overcome	2
14910	641	`` How will you feel after an 88-minute rip-off of The Rock with action confined to slo-mo gun firing and random glass-shattering ? ''	1
116	3	one	2
496	18	for Love -- very much a Hong Kong movie	2
24447	1112	it 'll only put you to sleep .	0
17092	741	to find the oddest places to dwell	2
722	26	indecipherable plot complications	1
10576	447	the code	2
5651	224	any insight	3
16191	699	to be truly prurient .	2
14256	614	the difficulty of doing so when dealing with the destruction of property and , potentially , of life itself	2
27791	1276	the serial murders	2
16041	689	petty	1
29711	1376	right down the reality drain	1
27607	1268	the cracked lunacy of The Adventures of Buckaroo Banzai , but thanks to an astonishingly witless script	1
23793	1081	pretty landbound	2
27539	1266	edited	2
27918	1281	as conventional	2
20168	897	to overcome the triviality of the story	2
14335	617	Space Station 3D	2
3245	121	endure last summer	2
18604	817	TV actors	2
17370	754	Less an examination	2
25726	1175	the chilly anonymity of the environments	2
18701	820	Curling	2
13875	596	their uplift	2
19399	851	tinny	2
14936	641	firing	2
28927	1340	you would expect from a film with this title or indeed from any Plympton film	2
29602	1372	film taps	2
15052	647	bungle	2
2716	103	the victim	2
29370	1360	testosterone-charged	2
29101	1347	While the humor is recognizably Plympton , he has actually bothered to construct a real story this time .	3
1198	43	ride	2
21946	982	force its quirkiness upon the audience	2
23861	1084	a project of such vast proportions	2
27329	1255	an American	3
5035	197	saw	2
5281	209	eccentric	2
2153	82	all of his actors	2
27073	1244	Freud	2
2732	105	stop	2
16275	702	fallible human beings , not	2
24242	1102	of her	2
26950	1237	Georgian-Israeli	2
23749	1080	The direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .	1
28987	1343	with `` difficult '' movies	2
25722	1175	intense	3
27598	1267	an interesting exercise	3
16082	691	admiration	3
22618	1022	fits the profile too closely	3
27561	1266	flow through the Hollywood pipeline without a hitch	3
15889	682	experimental enough	2
2191	82	of The Quiet American	2
25587	1169	a young Robert DeNiro	3
29453	1364	the astronauts floating in their cabins	2
13036	561	thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign	1
22287	1002	the worst excesses of nouvelle vague without any of its sense of fun or energy	2
25430	1164	best movie	3
8342	346	level	2
