1920	71	has an ambition to say something about its subjects , but not a willingness .	1
568	22	Hatfield and Hicks make the oddest of couples	2
1849	69	many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia --	2
518	19	As inept as big-screen remakes of The Avengers and The Wild Wild West	2
469	17	woman	2
1464	53	processed in 60 minutes	2
852	32	Hampered -- no , paralyzed -- by a self-indulgent script	1
1793	66	cooler '' PG-13 rating	2
1712	63	are poorly delivered	1
1095	40	out on a date	2
1074	39	takes off in totally unexpected directions and keeps on going	2
1827	67	we only know as an evil , monstrous lunatic	1
1518	55	call the film ` refreshing	3
1417	52	Miramax	2
197	6	midlife	2
48	1	but none of which amounts to much of a story	1
1486	54	a relic from a bygone era , and its convolutions ... feel silly rather than plausible	1
708	26	an impeccable pedigree , mongrel pep , and almost indecipherable plot complications	1
1653	61	it makes your teeth hurt	1
586	22	becomes a study of the gambles of the publishing world ,	2
509	18	movie	2
443	16	mythic	2
1468	53	60	2
1989	75	a series of vignettes	2
1881	69	as its title	2
442	16	be mythic	2
881	32	satire	2
256	9	leave you	2
1717	64	The characters	2
1953	72	wondering about the characters ' lives	2
1837	67	monstrous lunatic	2
151	4	a juicy soap opera	3
233	8	plays like a reading from Bartlett 's Familiar Quotations	3
494	18	the Mood	3
1769	66	of embarrassingly ham-fisted sex jokes	1
1188	43	works	2
185	6	sincere	3
1592	59	it cradles its characters , veiling tension beneath otherwise tender movements	2
918	34	There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash	1
952	35	followed	2
1507	55	Perhaps it 's cliche to call the film ` refreshing , ' but it is	4
722	26	indecipherable plot complications	1
1855	69	stoner midnight flick , sci-fi deconstruction , gay fantasia	2
463	17	bilingual	2
1806	67	provocative drama	4
1447	53	Thanks largely to Williams , all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film	1
25	1	for	2
303	11	of high hilarity	3
769	28	to be in the theater beyond Wilde 's wit and the actors ' performances	2
94	3	work	2
1126	41	into the modern rut of narrative banality	1
824	30	narrative	2
139	4	deceit and murder	1
1778	66	reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating	1
1072	39	gritty	3
1512	55	Perhaps	2
65	2	This quiet , introspective and entertaining independent	3
916	33	early	2
1143	42	right at home	3
913	33	glacial	2
765	28	give us	2
216	8	Importance	3
946	35	Cattaneo	2
1212	44	of decent material	2
465	17	just like the woman who inspired it	2
1075	39	takes off in totally unexpected directions and	3
1489	54	relic from a bygone era , and its convolutions ...	1
1398	51	poet and	2
1144	42	right	3
1291	48	the filmmaker would disagree	1
181	6	in a sincere performance	4
1999	75	looking for a common through-line	2
1916	70	fears	1
688	25	The plot	2
1899	70	who stumble into a relationship and then	2
419	15	better judgment	2
499	18	Love --	3
1129	41	modern rut	2
1536	57	your	2
159	5	Aggressive	2
210	7	a plodding mess	1
1332	49	zingers	2
1728	64	in most	2
130	4	all the intrigue , betrayal , deceit and murder	2
298	11	perverse	1
720	26	pep	2
1753	65	good fun	4
176	6	proportions	2
754	28	opportunities	2
939	34	the cliches	1
671	24	during Windtalkers	2
1076	39	takes off in totally unexpected directions	3
1780	66	reek	2
1364	50	war movies	1
579	22	couples	2
1963	72	credits roll	2
1591	59	as it cradles its characters , veiling tension beneath otherwise tender movements	2
1535	57	your lives	2
602	22	offering	2
1661	62	arriving at a particularly dark moment in history	2
308	12	Kung Pow	2
1280	47	games	2
1677	62	flickering reminders of the ties	2
1589	59	back	2
748	28	Being Earnest	2
751	28	offers opportunities for occasional smiles	3
1133	41	narrative banality	1
1838	67	monstrous	1
1756	66	Downright transparent	1
1961	72	clever credits roll	3
558	21	indie	2
333	12	martial-arts flick	2
538	20	's everything you 'd expect -- but nothing more .	1
1668	62	particularly	2
172	6	nearly epic proportions	2
1526	56	lead performances	3
375	14	say	2
1256	46	for it	2
207	7	Day	2
1067	39	a dark , gritty story	2
1342	50	to call for prevention rather than to place blame , making it one of the best war movies ever made	4
1306	49	Jones	2
1738	65	despite the gratuitous cinematic distractions impressed upon it	2
1720	64	are more deeply	2
691	25	is romantic comedy boilerplate from start to finish	3
840	31	Nothing more than a run-of-the-mill action flick .	2
493	18	the Mood for Love -- very much a Hong Kong movie	2
1376	51	TV-movie	2
1514	55	's cliche to call the film ` refreshing	1
814	30	More vaudeville show than well-constructed narrative ,	1
1680	62	reminders	2
1033	38	gives new meaning to the phrase ` fatal script error . '	0
710	26	an impeccable pedigree , mongrel pep , and	2
1192	43	A shiver-inducing , nerve-rattling ride	2
1672	62	, it offers flickering reminders of the ties that bind us .	2
1982	74	work from start to finish	2
1949	72	will	2
356	13	are an absolute joy .	4
1718	64	are more deeply thought through than in most ` right-thinking ' films .	2
1966	73	-LRB- An -RRB- absorbing documentary .	3
1346	50	call	2
1020	37	than in amusing us	2
1453	53	largely	2
247	8	Quotations	2
704	26	arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .	2
844	31	a run-of-the-mill action	2
1159	42	bad	0
501	18	--	2
1759	66	is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .	0
1362	50	the best war movies	3
640	23	defend	2
1834	67	evil , monstrous lunatic	1
970	35	different	2
1505	54	plausible	2
711	26	an impeccable pedigree , mongrel pep ,	2
1579	59	a way	2
1442	52	sleeping dogs lie	2
634	23	watching	2
1330	49	memorable zingers	3
213	7	mess	1
1574	59	Chabrol	2
546	20	expect -- but nothing	2
1905	70	a relationship	2
1105	41	Tartakovsky 's team	2
1565	58	in love with myth	3
1377	51	approach	2
1725	64	through than in most ` right-thinking ' films	3
1618	60	Shakespeare 's	2
1763	66	the script 's endless assault	1
842	31	more than a run-of-the-mill action	3
876	32	ends	2
503	18	very	2
1394	51	playwright , poet and drinker	2
1162	42	weirdo role	2
1646	61	O'Fallon	2
758	28	smiles	2
202	7	Trouble Every Day is a plodding mess .	0
1030	38	rambling incoherence	1
1401	52	Finally coming down off of Miramax 's deep shelves after a couple of aborted attempts , Waking Up in Reno makes a strong case for letting sleeping dogs lie .	2
201	7	, Trouble Every Day is a plodding mess .	1
349	12	remain just that	2
1663	62	at a particularly dark moment in history	2
450	16	a sweet and modest	4
1600	59	veiling	2
1771	66	embarrassingly ham-fisted	1
625	23	going to a house party and	2
544	20	'd	2
795	29	actor 's	2
112	3	sitting	2
1078	39	takes	2
1307	49	has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .	4
1744	65	distractions	1
1001	36	to avoid	1
1788	66	garner the film a `` cooler '' PG-13 rating	3
984	36	substitutable	1
1077	39	takes off	2
782	28	the actors ' performances	2
96	3	, I suspect ,	2
174	6	nearly	2
1311	49	tackled a meaty subject	3
678	24	indication	2
543	20	'd expect -- but nothing more	2
45	1	occasionally	2
1423	52	a couple of aborted attempts	1
540	20	everything you 'd expect -- but nothing more	1
618	22	political	2
1810	67	does the nearly impossible	4
726	27	A film that clearly means to preach exclusively to the converted .	2
26	1	the goose	2
354	13	The performances	2
1776	66	jokes	2
768	28	reason to be in the theater beyond Wilde 's wit and the actors ' performances	2
1386	51	the life	2
909	33	makes	2
101	3	would have a hard time sitting through this one .	1
317	12	Oedekerk 's realization of his childhood dream	2
1344	50	call for prevention rather than to place blame ,	2
620	23	It 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .	1
651	24	Chuck Norris `` grenade gag ''	2
1167	43	a horror movie 's primary goal is to frighten and disturb	2
53	1	which amounts to much of a story	2
785	28	actors	2
97	3	I suspect ,	2
755	28	for occasional smiles	3
851	32	Hampered -- no , paralyzed -- by a self-indulgent script ...	1
759	28	chuckles	1
1274	47	airless cinematic shell games	2
123	4	thrilling combination	3
1340	50	grace to call for prevention rather than to place blame , making it one of the best war movies ever made	4
1322	49	characters	2
89	3	Ismail Merchant 's	2
477	18	a less dizzily gorgeous companion	2
331	12	in a martial-arts flick	2
619	22	ramifications	2
1032	38	incoherence	1
187	6	by the title character undergoing midlife crisis	2
835	30	inoffensive and	2
766	28	give	3
1755	66	Downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .	0
1350	50	prevention	2
497	18	Love -- very much a Hong Kong movie	3
460	17	a bilingual charmer ,	3
557	21	indie of the year	3
1470	53	the rest	2
1811	67	the nearly impossible	2
1848	69	is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia --	1
1658	61	hurt	1
314	12	is Oedekerk 's realization of his childhood dream to be in a martial-arts flick ,	2
1270	47	Mamet 's airless cinematic shell games .	3
757	28	occasional	2
390	14	distort our perspective and	2
30	1	is also	2
1914	70	fears and foibles	2
378	14	the ways in which extravagant chance can distort our perspective and throw us off the path of good sense	1
457	16	winning story	3
79	2	is worth	2
1878	69	love story	2
1425	52	couple	2
1444	52	sleeping	2
1860	69	stoner	2
1419	52	deep	2
85	3	Even	2
1508	55	Perhaps it 's cliche to call the film ` refreshing , ' but	3
1774	66	sex jokes	2
1370	51	Takes a clunky TV-movie approach to detailing a chapter in the life of the celebrated Irish playwright , poet and drinker	1
1733	64	' films	2
1405	52	coming down off of Miramax 's deep shelves after a couple of aborted attempts , Waking Up in Reno makes	1
1482	54	Comes across	2
524	19	big-screen remakes	2
523	19	big-screen remakes of The Avengers and The Wild Wild West	2
1003	37	It almost feels as if the movie is more interested in entertaining itself than in amusing us .	1
1043	38	phrase ` fatal script error	1
343	12	the dreams	2
485	18	to Mr.	2
271	10	reason	2
1092	40	young romantics	4
438	16	too hard to be mythic	1
895	33	computer-generated feature cartoon	2
1951	72	you wondering about the characters ' lives after the clever credits roll	4
536	19	West	2
846	31	run-of-the-mill	1
1758	66	transparent	2
1798	66	rating	2
1762	66	the script 's endless assault of embarrassingly ham-fisted sex jokes	1
339	12	sometimes the dreams of youth should remain just that	1
435	16	that try too hard to be mythic	1
836	30	inoffensive	1
1515	55	cliche to call the film ` refreshing	2
1472	53	is just an overexposed waste of film	0
793	29	vapid	1
369	14	something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense	3
893	33	first computer-generated feature cartoon	3
1922	71	an ambition to say something about its subjects , but not a willingness	2
1707	63	accents	2
794	29	actor 's exercise	2
1541	58	Mark Pellington 's	2
906	33	that makes for some glacial pacing early on	2
1543	58	Pellington 's	2
1064	39	it 's a dark , gritty story but	3
1719	64	are more deeply thought through than in most ` right-thinking ' films	3
696	25	comedy boilerplate	2
1319	49	drawn	2
69	2	quiet	2
565	22	Hatfield and Hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications	3
912	33	glacial pacing	2
1925	71	an ambition to say something about its subjects	2
1802	67	A smart , provocative drama that does the nearly impossible	4
471	17	who	2
581	22	in this sense	2
613	22	all the movie 's political ramifications	2
927	34	what 's going on here	1
222	8	Earnest	3
1901	70	stumble	2
610	22	exists	2
1333	50	Bloody Sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made .	4
225	8	thick with wit it plays like a reading from Bartlett 's Familiar Quotations	3
1301	48	see the point	2
299	11	escapism	2
773	28	the theater	2
1118	41	charm	3
310	12	Pow	3
775	28	beyond Wilde 's wit and the actors ' performances	2
170	6	comedy-drama	2
103	3	would	2
903	33	like other movies	2
1621	60	deepest	2
1889	70	about two skittish New York middle-agers who stumble into a relationship and then	2
1368	50	made	2
838	30	rather sweet	3
1258	47	As tricky and satisfying as any of David Mamet 's airless cinematic shell games .	3
615	22	the movie 's	2
1471	53	rest	2
527	19	of The Avengers and The Wild Wild West	2
1083	39	unexpected	2
957	35	success	3
37	1	gander	2
513	18	its	2
690	25	is romantic comedy boilerplate from start to finish .	2
1089	40	could young romantics out on a date .	2
763	28	does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances	1
406	14	good sense	3
1059	39	judge	2
1387	51	life	3
560	21	the year	2
1975	74	Reeks	1
7	1	of	2
1650	61	so pat it makes your teeth hurt	1
1740	65	the gratuitous cinematic distractions	1
963	35	first film	2
1626	60	smart	4
385	14	extravagant	4
1096	40	out	1
1640	61	James Horton	2
238	8	a reading	2
1325	49	peppering the pages	2
380	14	ways	2
631	23	house	2
1365	50	war	1
923	34	very little sense to what 's going on here	1
1461	53	interesting	3
319	12	Oedekerk 's	2
508	18	Kong	2
1532	57	Run for your lives	0
234	8	plays	2
1782	66	a script	2
1867	69	gay	2
553	21	Best	4
371	14	serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense	2
92	3	Merchant	2
680	24	how serious-minded the film is	3
1397	51	poet and drinker	2
1537	57	lives	2
804	29	of Arthur Schnitzler 's Reigen	2
721	26	almost	2
545	20	expect -- but nothing more	2
52	1	of which amounts to much of a story	2
928	34	's going on here	2
1770	66	embarrassingly ham-fisted sex jokes	0
955	35	runaway success	3
896	33	computer-generated	2
1047	38	fatal script error	0
1977	74	rot and hack	1
831	30	it 's inoffensive and actually rather sweet	3
1945	72	a movie that will leave you wondering about the characters ' lives after the clever credits roll	3
1903	70	a relationship and then	2
594	22	the gambles	2
1577	59	has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements	3
1497	54	bygone era	2
1813	67	impossible	0
1227	46	the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling -LRB- though no less horrifying for it -RRB-	4
326	12	childhood	2
1902	70	into a relationship and then	2
72	2	introspective and	3
391	14	distort our perspective	2
316	12	Oedekerk 's realization of his childhood dream to be in a martial-arts flick	2
367	14	has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense	3
1383	51	chapter	2
307	12	Kung Pow is Oedekerk 's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .	1
1527	56	lead	2
133	4	intrigue , betrayal , deceit and murder	2
1481	54	Comes across as a relic from a bygone era , and its convolutions ... feel silly rather than plausible	1
204	7	Trouble	1
1578	59	a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements	3
1876	69	a love story as sanguine	1
1950	72	leave you wondering about the characters ' lives after the clever credits roll	2
791	29	vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen	1
439	16	too	2
1412	52	down off	2
1703	63	their funny accents	2
882	33	Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .	2
590	22	a study	2
1182	43	then	2
292	11	cliched dialogue and perverse escapism	1
1869	69	but above all	2
